,ID,TopicID,Source,VideoName,Duration,Format,Title,Duplicate,Url,Category,Tags,Description,Author
9564,9565,18,YouTube,18_260_Y.flv,08:31,flv,Alan HoͶ\D4V\CF\E3\B8ۙC\88\F6\B9\DC\C0\ED\BE\D6\EB\8AԒ\E4\9B\D2\F4(Part2),0,http://www.youtube.com/watch?v=578NXDXfFXg,People,alan ho \CF\E3\B8\DB \99C\88\F6\B9\DC\C0\ED\BE\D6 \99C\B9ܾ\D6 \EB\8AԒ \E4\9B\D2\F4 \B0\CDʿ\B0\A2\CA\E5 crossover bus uncle,"Alan Ho: \C7\E0\D2\C2(trainee)\DF\E3ѽ\A3\AC\C7\E0\D2\C2ϴ\C9\C0\A1\A2\C7\E0\D2\C2ϴ\85\8B\CB\F9\A3\AC\C7\E0\D2ߵ\D8ѽ\A3\BF<br/>Part 1: http://www.youtube.com/watch?v=_-MDiCI1jlM<br/><br/>ӛ\B5\C3 \C2\F1\Alan Ho \B5\BD \B0\CDʿ\CB\C4\D1\DB\D7\D0 \C5m\EE^\B2Ȉ\F6\E4\9B\D2\F4\""<br/>http://www.youtube.com/watch?v=Fn7s_5y3pFw<br/><br/>\""\B0\CDʿ\B0\A2\CA\E5\B4\F3\91\F0Alan Ho\""<br/>http://www.youtube.com/watch?v=5c-cyqi1-""",abcguycheat
9565,9566,18,YouTube,18_261_Y.flv,02:34,flv,\B0\A2\CA\E5\D3\F6\D2u\B6\CCƬ / Bus Uncle Grumpy man was attacked on news Hong Kong,0,http://www.youtube.com/watch?v=Xu5zAbSq2FU,Entertainment,\EA\90\D2Җ| Ҽ\DFL\BF\AF \B5\D8\E8F\B0\A2\CA\E5 \B0\CDʿ\B0\A2\CA\E5 \C1\D6\C9\D0\C1x \B8߉\BA \B0\A2\CA\E5 \96|\96| roger alan ho elvis grumpy man football \D7\E3\C7\F2 \B0\CDʿ 68x fifa \CA\C0\BD籭 \CA\C0\B1\AD \9Fo\BE\80 \D0\C2 tvb world cup,\B0\CDʿ\B0\A2\CA\E5\D3\F6\D2u\C1\F7Ѫ\B6\CCƬ/Uncle Bus under violence attack and Shed BLOOD,garyandivy
9566,9567,18,YouTube,18_262_Y.flv,04:12,flv,\B0\CDʿ\B0\A2\CA\E5\C8\E7\C4\DCDIU\CF\C2ȥ\B4\F3\B5\FA: \AA\9A\D7\D4ȥ͵\9Ag bus uncle remix Fucking By Myself,0,http://www.youtube.com/watch?v=scxZz_MLHCg,Music,\B0\CDʿ\B0\A2\CA\E5 \84\A2\B5\C2\C8A bus uncle song remix andy lau \D0\C0\D2\CB \EBy\ED\94 \E0\8D\D0\C0\D2\CB MV \BF\BF\D7Լ\BA \EBy피\C8\D0\C0\D2˵\DAһ\82\80 MTV male pop star idol TVB,\84\A2\B5\C2\C8A  \B0\A2\CA\E5 \AA\9A\D7\D4ȥ͵\9Ag,deadasoren
9567,9568,18,YouTube,18_265_Y.flv,04:06,flv,\B4ֿ\DA\CD\F5\D7Ӵ\F3D \C8\E7\C4\DCDIU\CF\C2ȥ Bus Uncle Remix Still Gonna Fuck,0,http://www.youtube.com/watch?v=MiOh-437ANU,Travel & Places,\B0\CDʿ\B0\A2\CA\E5 \D0\C0\D2\CB \EBy\ED\94 \E0\8D\D0\C0\D2\CB MV \BF\BF\D7Լ\BA \EBy피\C8\D0\C0\D2˵\DAһ\82\80MV ekin cheng male pop star idol cool best singer chinese Hong Kong TVB \EA\90\D2Җ|,First song from Big D's second Bus Uncle Remix album.<br/>\CF\F2\CB\F9\D3а\CDʿ\B0\A2\CA\E5REMIX \D6¾\B4<br/>tribute to bus uncle remix<br/>ԭ\C7\FA\81\ED\D7\D4 \E0\8D\D2\C1\BD\A1  \CEҵĸ\E8,deadasoren
9568,9569,18,YouTube,18_266_Y.flv,01:03,flv,XGW Art Village \B9\E3\D6\DDС\B9\C8Χ\D2\D5\CA\F5\B4\E5 (4) \B7Ƿ\A8ǿ\B2\F0\CE\E9\BC\D2 \B9\E3\D6ݹ\D9Ա\C2\EEŮ\D6\F7\C8˵\C4\C2\E8\C2\E8\BE\F8\B6Բ\BB\B1\C8&quot;\B0\CDʿ\B0\A2\CA\E5&quot;\B2\EE,0,http://www.youtube.com/watch?v=o1xO0yCfew4,Arts & Animation,2006 house China Illegal property Guangzhou Guangdong\D6й\FA ǿ\B2\F0 άȨ \B9\E3\D6\DD \B9㶫 \D2\D5\CA\F5 \D2\D5\CA\F5\B4\E5 С\B9\C8Χ С\B9\C8Χ\D2\D5\CA\F5\B4\E5 \B4\F3ѧ \B4\F3ѧ\B3\C7 \B0\CDʿ\B0\A2\CA\E5,"\B7Ƿ\A8ǿ\B2\F0,\B8\FC\B6\E0\D0\C5Ϣ,\C7뿴 www.fuub.com<br/>Illegally Destroy Citizen's Property, more information please visit www.fuub.com",xgw
9569,9570,18,YouTube,18_267_Y.flv,00:59,flv,\B0\CDʿѽ\CA\E5 Remix Music !!,0,http://www.youtube.com/watch?v=8RELqUQsoZI,Music,\B0\CDʿ\B0\A2\CA\E5,Just a share !!,chocho79
9570,9571,18,YouTube,18_268_Y.flv,02:00,flv,\B0\CDʿ\BC\9A·,0,http://www.youtube.com/watch?v=UE7qprqkLYI,Autos & Vehicles,\B0\CDʿ\BC\9A· \B0\CDʿ\B0\A2\CA\E5 \C6\F2\C8\CB\D4\F7 \9Fṷ \BC\88\BD\ED \C0\AC\BB\F8 \CD漈\BD\ED \BC\88\BD\ED\CB\E9,\C1\F4\D2\E2܇\EE^\D6\D0\E9g\82\80\BC\9A·<br/>ǰ\CA\C0δ\D7\F8\DF^\9Fṷ\85\82S\B6\C8\CD漈\BD\EDͬ\C0\AC\BB\F8\A3\AC\EFw\B5\BD\B3\C9܇\B6\BC\82S\BC\88\BD\ED\CB\E9ͬ\BC\88\BD\ED\CCף\AC\D6\D9\C6\F2\C8\CB\D4\F7\DF^\B0\CDʿ\B0\A2\CA壡,LE9387
9571,9572,18,YouTube,18_269_Y.flv,05:40,flv,\FCS\C8\D5\C8A\8C\A6δ\81\ED\D6Ї\F8 (\B7θ\AD֮\D1\D4),0,http://www.youtube.com/watch?v=UpAINS-Ed2M,Music,\FCS\C8\D5\C8A \C1\F9\CB\C4 \C3\F1\DF\ \CB\C4\C8ˎ\CD ߀\BF\B4\BD\F1\B3\AFƬ\B6\CE \CE\CC\C3\C0\C1\E1 \82\C8\CC\EF twins ǧ\8B\C3 \E0\87Сƽ \BA\FA\E5\\9D\FD \D6ܶ\F7\81\ED ë\9Dɖ| \B0\CDʿ\B0\A2\CA\E5 \84\A1\BC\AF,\FCS\C8\D5\C8A \C1\F9\CB\C4 \C3\F1\DF\ \CB\C4\C8ˎ\CD ߀\BF\B4\BD\F1\B3\AFƬ\B6\CE \CE\CC\C3\C0\C1\E1 \82\C8\CC\EF twins ǧ\8B\C3 \E0\87Сƽ \BA\FA\E5\\9D\FD \D6ܶ\F7\81\ED ë\9Dɖ| \B0\CDʿ\B0\A2\CA\E5 \84\A1\BC\AF,hackenowen
9572,9573,18,YouTube,18_270_Y.flv,00:35,flv,\B0\CDʿ\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=PRmp_iuRdXc,Comedy,\D6\EC\D7\D0n\BE˸\B8,number2,lemonfiona
9573,9574,18,YouTube,18_271_Y.flv,00:30,flv,\B0\CDʿȱ\B5°\A2\CA\E5part1,0,http://www.youtube.com/watch?v=X4gR4anMASU,Entertainment,\B0\CDʿ\B0\A2\CA\E5,\B0\CDʿȱ\B5°\A2\CA\E5,starspot
9574,9575,18,YouTube,18_275_Y.flv,00:43,flv,&quot;\B9\AB&quot;̧\B5\D7,0,http://www.youtube.com/watch?v=3U84-a7dttc,People,\B0\CDʿ\B0\A2\CA\E5,"\\B9\AB\""̧\B5ף\A8\D0»Ự\A3\A9""",jjasonpeter
9575,9576,18,YouTube,18_276_Y.flv,02:13,flv,"\BF\C9\C4܄\C5\DF^,\B1\AC\DF^\CA\C0\BD籭...\D3\CDԊ\BB\CAЦ\B1\AC\B0\A2\B8\F0(\B8\F0\C3\F1\DDx)\B0\A2lo(\C1֕Է\E5)\B5\DA3\B2\BF\C7\FA",0,http://www.youtube.com/watch?v=T8wI7NHbMkA,Entertainment,\B0\CDʿ\B0\A2\CA\E5,\D0\C7ʸƪ,ivypaul
9576,9577,18,YouTube,18_277_Y.flv,01:58,flv,Ư\D2\C6,0,http://www.youtube.com/watch?v=lsNRdyZDSgo,People,\B0\CDʿ\B0\A2\CA\E5,\B1ȸ\F6ϸ· \B3\E9Ӯ~~\B0\A2SON,jjasonpeter
9577,9578,18,YouTube,18_278_Y.flv,00:16,flv,\B0\CDʿ\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=xzNwDaCDJlA,Arts & Animation,.....,\B9\FE,tmac7532
9578,9579,18,YouTube,18_279_Y.flv,05:22,flv,\B0\CDʿ\B0\A2\CA屻\DAs,0,http://www.youtube.com/watch?v=ODz-281MDUg,Arts & Animation,\EA\90\D2Җ|\BAÑK,\B9\FE\B9\FE,yllee225
9579,9580,18,YouTube,18_280_Y.flv,00:29,flv,\B9\AB\B9\AB\B9\AB ̧\B5\D7,0,http://www.youtube.com/watch?v=TX6cCB-ICK8,People,\B0\CDʿ\B0\A2\CA\E5,"\D3\D6ϵ\D0»Ự\\B9\AB\""̧\B5\D7""",jjasonpeter
9580,9581,18,YouTube,18_281_Y.flv,00:20,flv,zola \E1\E1\92\EAһ\CC\DE,0,http://www.youtube.com/watch?v=jzB6KDqBs9I,Sports,zola \B0\CDʿ\B0\A2\CA\E5,nice corner tactic,gasonleung
9581,9582,18,YouTube,18_283_Y.flv,01:39,flv,bus uncle in taxi,0,http://www.youtube.com/watch?v=VsjR3JXMZvo,Entertainment,bus uncle \B0\CDʿ\B0\A2\CA\E5,bus uncle in taxi,alexnsc
9582,9583,18,YouTube,18_284_Y.flv,02:20,flv,video,0,http://www.youtube.com/watch?v=7WQYxZMdajA,Entertainment,12 23,\84\C5\DF^\B0\CDʿ\B0\A2\CA\E5,loklokivan
9583,9584,18,YouTube,18_285_Y.flv,02:23,flv,6xX\B0\CDʿ\B0\A2\CA徫\C9\F1,0,http://www.youtube.com/watch?v=3I8_3fuzecs,People,\B1\C7\F7\FD\B3\AC\B4\F3,"\CF\E3\B8\DB\C8˾\AB\C9\F1\9Fo\BE\AB\C9\F1,\B1\C7\F7\FD\B3\AC\B4\F3",calvinkmw
9584,9585,18,YouTube,18_286_Y.flv,01:54,flv,\B0\CDʿ\B0\A2\CA\E5 Bus uncles son,0,http://www.youtube.com/watch?v=YW9WEj9OCG0,Comedy,bus uncle funny awesome sexy xxx lesbian hot gay sex nice,this could very well be bus uncles son,pwnagemanhk
9585,9586,18,YouTube,18_287_Y.flv,05:58,flv,\B0\CDʿ\B0\A2\CA\E5\CA֙C\B0\E6\CF\C2\DDd,0,http://www.youtube.com/watch?v=iwRJ50-cK2E,People,\B0\CDʿ\B0\A2\B2\AE \B0\CDʿ\81\86\CA\E5 \CA֙C\B0\E6\CF\C2\DDd X\C9\D0\C1x \B0\A2\CA\E5 \B0\CDʿ \B0\CDʿ\CB\C4\D1\DB\D7\D0,\B0\CDʿ\81\86\CA\E5\CA֙C\B0\E6\CF\C2\DDd\BEWַ\A3\A8\B0\B4more)<br/>(\D3\D0Ч\C6\DA\D6\C1 25-05-2006): <br/>\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA\A3\AA<br/>http://www.yousendit.com/transfer.php?action=download&ufid=F 702012406658F80,kong4583
9586,9587,18,YouTube,18_288_Y.flv,04:21,flv,\B0\CDʿ\B0\A2\CA\E5\D5\FD\D2\F9\B9\F7,0,http://www.youtube.com/watch?v=03JyuZ5PMg8,People,BusUncle,\B0װV\9Foˎ\BEȣ\AC\E1t\B7\AC\B6\BCɹˎ\D9M,Tolland
9587,9588,18,YouTube,18_289_Y.flv,00:17,flv,\B0\CDʿ\B0\A2\CA\E5Destiny\B3\F5\B0\E6,0,http://www.youtube.com/watch?v=UEItevwmbBo,People,\B0\CDʿ\BF\F1\C8\CB Destiny \B0\A2\CA\E5 \C1\D6\C9\D0\C1x,\B5\DAһ\BBس\F5\B0\E6,kazafho
9588,9589,18,YouTube,18_290_Y.flv,04:25,flv,Crazy Initial D \B0\CDʿ\B0\A2\CA\E5 \EA\90\D2Җ|,0,http://www.youtube.com/watch?v=rikFMG5OQMY,Video Games,INITIAL_D,Playing INITIAL D,daniel1022
9589,9590,18,YouTube,18_291_Y.flv,00:56,flv,ģ\94M髰\CDʿ,0,http://www.youtube.com/watch?v=XHUFYI4bUpI,People,ģ\94M \B0\CDʿ \B0\A2\CA\E5,"11\D4\C212\C8\D5\C1㳿o\D1\D2o\D1\D2\CB̈́e\CD\EA\CC\EC\D0Ǵa\EE^.\D7\F8722\B7\B5\CE\DD\C6\F3Ҋ\B5\BDǰ\C3\E6\C4ؗl\D3\D1푰\CDʿ\C9ϸ\F4ģ\94M髰\CDʿ, \D5\E6\82S\B7\FE\D7\F3\81\DA",eddieywlee
9590,9591,18,YouTube,18_292_Y.flv,00:33,flv,С\B0Ͱ\A2\CA\E5,0,http://www.youtube.com/watch?v=5_jRL8abXOE,Entertainment,С\B0Ͱ\A2\CA\E5 \B0\CDʿ\B0\A2\CA\E5,С\B0Ͱ\A2\CA\E5,jackjack129
9591,9592,18,YouTube,18_293_Y.flv,00:56,flv,Bus Uncle - rated PG,0,http://www.youtube.com/watch?v=zDPCLI3aZNA,Comedy,\B0\CDʿ\B0\A2\CA\E5 Bus Uncle puppet,"A child friendly version of the R rated original \bus uncle\"" presented by Jack and June""",simon905
9592,9593,18,YouTube,18_294_Y.flv,05:59,flv,\B9\AB܇\B0\A2\CA\E5 - Bus Uncle,0,http://www.youtube.com/watch?v=FYVUWso3YVc,Comedy,HK manners \B9\AB܇\B0\A2\CA\E5 \B0\CDʿ\B0\A2\CA\E5 \CF\E3\B8\DB,A young man on a bus in HK asked the man in front of him not to talk so loudly on his cellphone and this ensued.,xiaoma
9593,9594,18,YouTube,18_295_Y.flv,01:49,flv,С\B0Ͱ\A2\BD\E3,0,http://www.youtube.com/watch?v=m3E_7v8M3Q4,People,\82\F7\B6\F7\CC\C3 \B0\CDʿ\B0\A2\CA\E5 MJ,С\B0Ͱ\A2\BD\E3,yukionline
9594,9595,18,YouTube,18_296_Y.flv,05:59,flv,X\C9\D0\C1x\BE\80\B8߉\BAѽ\CA\E5\B4\EE\B0\CDʿ;\D6І\96\BA\F2\E1\E1\C9\FA\D7\D0,0,http://www.youtube.com/watch?v=H20dhY01Xjk,Arts & Animation,\B0\A2\CA\E5 \B0\CDʿ \C1\D6\C9\D0\C1x \B0\CDʿ\B0\A2\CA\E5,"ֻ\B4\CBһ\B6\CE,\9B]\D3\D0part 2<br/>\B0\CDʿ·\BE\80 68x<br/>ɭ\C3\C0\EC\B62/5/06\C9\CC̨\BC܄\DD\CCù\9DĿ\D6к\F4\BBnԓ\C3\FB\E1\E1\C9\FA\D7п\C9\EC\B6mon-fri\CF\E3\B8ەr\E9g22:00-00:00\D6\C2\EB\8Aԓ\B9\9DĿ1872902<br/><br/>\C8f\CA\C0\BE\DE\D0\C7Ƭ\B6\CE\D2\D1\E9_\B7\C5<br/><br/>\CF\EBsave\B5Ͷ\CEƬ\BF\C9\D2\D4ȥ\CF\C2\C3\E6\C4؂\80\BEW<br/>http://kej.tw/flvretriever/",sjfgjj
9595,9596,18,YouTube,18_297_Y.flv,00:42,flv,New Bus Uncle Remix,0,http://www.youtube.com/watch?v=QAsCpkAMics,Music,\B0\A2\CA\E5 \B0\CDʿ \C1\D6\C9\D0\C1x \B0\CDʿ\B0\A2\CA\E5,New Bus Uncle Remix<br/>wmv:<br/>http://uploading.com/?get=<br/>NNU8DPO5,aarv
9596,9597,18,YouTube,18_299_Y.flv,05:50,flv,\B0\CDʿ ɷ\BF\C6 .\D4\F6\D0ޓh..MTV \B0\A2\B2\AE,0,http://www.youtube.com/watch?v=PAFcwl2zgnA,People,\B0\A2\CA\E5 \B0\CDʿ \C1\D6\C9\D0\C1x \B0\CDʿ\B0\A2\CA\E5,\B0\CDʿ\B0\A2\B2\AE\B0\CDʿ\B0\A2\B2\AE,431317835
9597,9598,18,YouTube,18_300_Y.flv,01:23,flv,\BC\D2ͥ\B1\A9\C1\A6\CA¼\FE,0,http://www.youtube.com/watch?v=6qAgIUL1v2s,People,\B0\CDʿ\B0\A2\CA\E5 \BC\D2ͥ \B1\A9\C1\A6,һ\82\80\B2\BB\D0ҵļ\D2ͥ(\84\93\D7\F7\84\A1),hkloklok
9598,9599,18,YouTube,18_301_Y.flv,00:21,flv,\B1\AC\B4ְ\A2\B2\BD\BF\F1׷\B0\CDʿС\B1\AC\C8\CB,0,http://www.youtube.com/watch?v=NfMiej39Y2Q,People,\B0\CDʿ \B0\A2\CA\E5 \C1R\C8\CB,\B0\A2\CA\E5׷ס\B0\CDʿ\BF\F1С\C8\CB,piccolor
9599,9600,18,YouTube,18_302_Y.flv,05:27,flv,5.30 \87\F8̨\DEkӛ\D5ߕ\FE,0,http://www.youtube.com/watch?v=vYPmKUrh4sw,Entertainment,ȫ\C3\F1\B4\F3\90\9E\E5\81 \90\9E\E5\81,\CCᵽ\B0\CDʿ\B0\A2\CA\E5\C0\B2!!,chiwei0710
9600,9601,18,YouTube,18_303_Y.flv,00:26,flv,\B3\AC\BA\C3Ц\BC\C8\C8\CB!!!,0,http://www.youtube.com/watch?v=0HdBliE1b7w,Science & Technology,\B0\CDʿ \B0\A2\CA\E5 \B0\CDʿ\B0\A2\CA\E5 bus uncle HK \CA\C0\BD籭 mike tam,\DEqՓ\88\F6\C9ϴ\F2\D3\CDԊ\A9o\BDY\B9\FB,shevchenkoscores
9601,9602,18,YouTube,18_304_Y.flv,06:00,flv,\B0\CDʿ\B0\A2\B2\AE\B4\F3\BDY\BE\D6֮\9Foɹ\89\BA\C1\A6,0,http://www.youtube.com/watch?v=yd70TdUAI4I,News & Blogs,\B0\CDʿ\B0\A2\CA\E5 \B0\CDʿ \B0\A2\CA\E5 903 ɭ\C3\C0 ɭ\C3\C0\D2Ƅ\D3,"\B0\CDʿ\B0\A2\B2\AE\B4\F3\BDY\BE\D6, \D3\C9ɭ\C3\C0\D2Ƅ\D3һ\B0\E0\B3ɆT\CB\F9\D6\C6\D7\F7!!!!",pigmich
9602,9603,18,YouTube,18_305_Y.flv,03:02,flv,\B8İ\E6\E1\E1\B5İ\A2\CA\E5\C1\F9\FCc\B0\EB\D0\C2,0,http://www.youtube.com/watch?v=aVOAWp18_pQ,People,\B0\CDʿ\B0\A2\CA\E5 \B0\CDʿ \B0\A2\CA\E5 \D0\C2 \C1\F9\FCc\B0\EB \B8İ\E6 \85^\BF\A2\E3\91,\B8İ\E6\E1\E1\B5İ\A2\CA\E5\C1\F9\FCc\B0\EB\D0\C2,sap00acm
9603,9604,18,YouTube,18_306_Y.flv,01:21,flv,\B0\CDʿ\B0\A2\CA\E5֮׷\FD\88\B0\A2steve,0,http://www.youtube.com/watch?v=Kb1Nc_fE0pA,People,steve leung bun sing jennifer house party,steve got k.o.,ngng123
9604,9605,18,YouTube,18_307_Y.flv,05:16,flv,ʷsir \C9\CF\D1ݰ\CDʿ\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=IBcbbkOLDOQ,Video Games,one,~~~~~\D5\FDѽ-.-\B1\B1\BE\A9,LA7141989
9605,9606,18,YouTube,18_308_Y.flv,01:59,flv,\B0\CDʿ\B0\A2\CA\E5&amp;k\B4\F3\EBb\C0\D0remix move you feet,0,http://www.youtube.com/watch?v=Rl4vZtc9UHc,People,funny,funny,pkboy11
9606,9607,18,YouTube,18_309_Y.flv,00:21,flv,\C8\E1\B7\F0\D6ݰ\CDʿ\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=usGCGOTEhTA,People,UNREASONABLE OF THE JOHORE MOTOR TICKET SELLER,JOHORE MOTOR \CA\DBƱԱ\B5\C4\CE\DE\C0\ED\B6Դ\FD,853165
9607,9608,18,YouTube,18_310_Y.flv,01:14,flv,\B0\CDʿ\B0\A2\CA\E5VS\B5\D8\E8F\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=-nVlj1ujQJ0,People,H.K.MTR,"һλ\BF\C9\C4\DC\\D3Љ\BA\C1\A6\""\B6\F8ĩ\""\BD\E2\BE\F6\""\B5İ\A2\CA\E5\D4\DAMTR\83\C8 \""\D6v\EB\8AԒ\""!!""",garytam
9608,9609,18,YouTube,18_311_Y.flv,01:58,flv,\B0\CDʿ\B0\A2\CA\E5ŭ\B2\F0Σ\98\C7,0,http://www.youtube.com/watch?v=2m-bZyEXrog,Entertainment,Σ\98\C7 \8CӌӯB,\B4\F3\BCҿ\B4\CC\EC\BA󸵼ҿ\A1\B3\F6\D5\D0!,cherrycin
9609,9610,18,YouTube,18_312_Y.flv,07:25,flv,\B0\CDʿ\B0\A2\CA\E5֮\9Fo\E9g\B5\C0֮(\9Fo\E9g\B5\C04),0,http://www.youtube.com/watch?v=ayaOj8nbBMU,People,\B0\A2\CA\E5,\9Fo\E9g\B5\C04,kingtsun
9610,9611,18,YouTube,18_313_Y.flv,01:27,flv,\B0\CDʿ\B0\A2\CA\E5\D2\F9\D9v\E8F\D7C (copy from \D0µ\D8),0,http://www.youtube.com/watch?v=vQTzV4UcG8E,News & Blogs,BusUncle,\C4\E3\BD\F1\B4\CE\D6\D9\DF\ED\BA\AC\BC҄\95!!LOL,busunclehk
9611,9612,18,YouTube,18_314_Y.flv,02:14,flv,\CD\CD\E9T\B0\A2\B9\C3.......\84\C5\DF^\B0\CDʿ\B0\A2\CA\E5..2,0,http://www.youtube.com/watch?v=bgb6rC0UoJU,People,Crazy Women,Crazy Women  \C9\EEҹ\B1\AC\B4\D6\D7̔_\C3\F1\BE\D3<br/>δ\BD\E2\9BQ.\D3Љ\BA\C1\A6,Prince4295
9612,9613,18,YouTube,18_315_Y.flv,03:26,flv,\B0\CDʿ\B0\A2\CA\E5 \B8ľ\8E\B8\E8\C7\FA \BDo\B0\A2\C1x\CA\E5(\CB\C4\D1\DB\E1\E1\C9\FA\D7\D0\D0\C4),0,http://www.youtube.com/watch?v=GzbdsdLEEb0,Arts & Animation,\BDo\B0\A2\C1x\CA\E5(\CB\C4\D1\DB\E1\E1\C9\FA\D7\D0\D0\C4),\BDo\B0\A2\C1x\CA\E5(\CB\C4\D1\DB\E1\E1\C9\FA\D7\D0\D0\C4)<br/>\B0\CD\C8\FB\C7\F2\C3\D4\CC\EE\D4~\A1\A2\D6\F7\B3\AA<br/>download link:<br/>http://rapidshare.de/files/21097937/_b_m___f_V_l___e_S_ss.mp 3.html<br/>http://www.yousendit.com/transfer.php?action=download&ufid=C 9762CC11A6524E0,ssssti
9613,9614,18,YouTube,18_316_Y.flv,03:12,flv,\B0\CDʿ\B0\A2\CA\E5\E1ᣬ\BC\AF\F3w\D5Ɠ\9D\C9\D9Ů,0,http://www.youtube.com/watch?v=Y6-S8hkBNUY,People,\D5Ɠ\9D\C9\D9Ů,\86\96\C9\D9ŮҪ\E5X\A3\AC\9Fo\E5X\B1ȼ\B4\95r\BC\AF\F3w\D5Ɠ\9D..,killbboy
9614,9615,18,YouTube,18_317_Y.flv,00:38,flv,\B0\CDʿ\B0\A2\CA\E5\8E\CD\C8\CB\E4\9B\E2\8F,0,http://www.youtube.com/watch?v=dlFo769DANo,People,\B0׳ռ\DC,\B3ɂ\80ɵ\D7Ѕ\EE~~~,homanjuv
9615,9616,18,YouTube,18_318_Y.flv,01:11,flv,\CD\CD\E9T\B0\A2\B9\C3.......\84\C5\DF^\B0\CDʿ\B0\A2\CA\E5,0,http://www.youtube.com/watch?v=6me-jyIU8Q8,People,Crazy Women,Crazy Women \C9\EEҹ\B1\AC\B4\D6\D7̔_\C3\F1\BE\D3<br/>δ\BD\E2\9BQ.\D3Љ\BA\C1\A6,Prince4295
9616,9617,18,YouTube,18_319_Y.flv,06:22,flv,\B0\CDʿ\CA\E5\CA\E5\86ʳ\D4,0,http://www.youtube.com/watch?v=AzVOPUP9ixM,People,\B0\CDʿ \B0\A2\CA\E5 \EF\8Bʳ \86ʳ\D4,"\C4\D8λ\B0\A2\CA\E5\D4\DA72x\C9\CF\E9_\B4\F3\B2\CD,\B3\D4\CD\EA\FCI\B0\FCʳ\C1\E3ʳ,\B3\D4\CD\EA\C1\E3ʳ\BD\C0\CCO\B9\FB,\CCO\B9\FB\B8㶨\D3ֹ\E0ˮ.\BF\82֮\B0ѿڟo\95rͣ,\8F\C4\C9\CF܇\B3Ե\BD\C2\E4܇,\B6\F8\C7\D2\D6ٳ\FD Ь¶\D2m.\B3\F4..<br/>Ƭ\B6Ώ\C4\CB\FB\B3Ե\BD\B0낀\CCO\B9\FB\B2\C5\E9_ʼ\C5\C4,\D2\F2\9E鱾\81\ED\B2\BB\CF\EB\C5\C4,\9Fo\C4\CE\CB\FB\B3Ԗ|\CE\F7\8E\A7\81\ED̫\B6\E0\D4\EB\D2\F4\BA\CDζ\D3X\CE\DBȾ\C8̟o\BF\C9\C8̰\CDʿ\CA\E5\CA\E5\86ʳ\D4",kinnyhui
9617,9618,18,YouTube,18_320_Y.flv,01:23,flv,\83rֵ\C8\FDǧ\CE\C3\D5\E6\D5\FD\B0\CDʿѽ\CA\E5\CF¼\AF,0,http://www.youtube.com/watch?v=zYv2rMTjd0U,Entertainment,\B0\CDʿ \B0\CDʿ\B0\A2\CA\E5 \B0\CDʿ\B0\A2\B2\AE,\83rֵ\C8\FDǧ\CE\C3\D5\E6\D5\FD\B0\CDʿѽ\CA\E5\CF¼\AF,wolfdog321
9618,9619,18,YouTube,18_321_Y.flv,01:00,flv,stuncity,0,http://www.youtube.com/watch?v=EDheoWvcQBI,Comedy,Stun Stuncity car police crash helicopter \B0\CDʿ\B0\A2\CA\E5,Just funny,aalpha
9619,9620,18,YouTube,18_322_Y.flv,00:25,flv,A &quot;NERVOUS&quot; Yao Ming gets harassed by a gorgeous fan!!!,0,http://www.youtube.com/watch?v=0K6t_Q0DoRU,Sports,Yao Ming \B0\CDʿ\B0\A2\CA\E5 \C6\F5\B5\DC \D2\F9\B9\F7,"Yao Ming at the age of sixteen, enjoying he's day at the amusement park with a potential fan before pursuing his dreams as a International Super Star of the Houston Rockets.",princeyao
9620,9621,18,YouTube,18_323_Y.flv,01:52,flv,\C9̈\F6\B0\A2\8B\F0,0,http://www.youtube.com/watch?v=xj97RYg78tA,People,\C9̈\F6\B0\A2\8B\F0 sale \B0\CDʿ\B0\A2\CA\E5 \C1R\91\F0 shout,"\C9̈\F6\B5\C4sale\B0\A2\8B\F0\8C\A6\C1R,\BC\A4\B5\BD\B1\AC~~~!!",tanyi1124
9621,9622,18,YouTube,18_324_Y.flv,01:41,flv,\B0\CDʿѽ\CA\E5Crossover\BDoѽ\C1x\CA\E5,0,http://www.youtube.com/watch?v=B1mR72q4my8,People,\B0\CDʿ \B0\CDʿ\B0\A2\CA\E5 \BDoѽ\C1x\CA\E5,\B0\CDʿѽ\CA\E5Crossover\BDoѽ\C1x\CA\E5,sammy1115
9622,9623,18,YouTube,18_325_Y.flv,01:48,flv,Why Smoking can be harmful,0,http://www.youtube.com/watch?v=ynMyxm46k9U,Comedy,tvb sport gaffe \B0\A2\CA\E5 \C1\D6\C9\D0\C1x \B0\CDʿ\B0\A2\CA\E5,"Famous sport narrator in hong kong's TVB, Lam Sheung Yee, alas Uncle, caught smoking in a live show. Not a big deal but deadly embarassing for him. LOL!",salem2000
